RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
12529,20037528,Holmes,640,Germany,Male,38,5,82506.72,1,1,0,15126.32,0
12530,20037529,Wilkinson,749,France,Male,41,8,136855.24,2,1,0,176395.02,0
12531,20037530,Su,846,France,Female,60,10,145018.64,2,0,0,58309.54,0
12532,20037531,Muse,622,France,Female,36,1,0.0,1,1,0,93835.64,1
12533,20037532,Johnson,690,Germany,Female,32,4,170008.84,2,1,0,23822.04,1
12534,20037533,Kozlova,575,France,Female,34,10,162888.73,2,1,0,74275.08,1
12535,20037534,Grimmett,593,France,Female,39,7,116954.32,3,1,1,15200.61,0
12536,20037535,H?,655,Germany,Male,40,10,103097.85,1,1,0,56577.0,0
12537,20037536,Yao,495,France,Male,45,9,129335.65,1,1,1,185387.14,0
12538,20037537,Udinese,788,Germany,Female,37,7,113383.07,2,0,1,161241.65,0
12539,20037538,Webb,444,France,Male,39,9,200117.76,2,0,1,80593.49,0
12540,20037539,Wardle,667,France,Female,43,3,110495.27,2,1,1,5983.7,1
12541,20037540,Ford,604,France,Female,44,9,0.0,1,1,0,140225.14,0
12542,20037541,Sinnett,558,France,Female,30,3,98899.91,1,1,1,186136.48,0
12543,20037542,Tung,489,France,Male,29,2,118402.25,2,1,0,159638.77,0
12544,20037543,Bradshaw,515,Germany,Female,49,1,150725.53,3,1,0,49713.87,0
12545,20037544,Gratton,706,Germany,Male,25,8,111100.98,1,1,0,126153.24,0
12546,20037545,Uchenna,496,Spain,Female,36,5,122641.56,2,1,1,52193.23,1
12547,20037546,T'ien,585,Spain,Male,45,9,121205.15,2,1,0,27814.74,0
12548,20037547,Wu,515,Spain,Female,34,1,106288.54,2,1,0,105206.48,0
12549,20037548,Mordvinova,724,Germany,Female,37,4,0.0,4,1,0,20058.61,0
12550,20037549,Uchenna,643,France,Male,43,5,116409.55,1,1,1,57841.89,1
12551,20037550,Boyd,744,Spain,Female,34,0,135370.12,1,1,1,155743.48,1
12552,20037551,Rippey,525,Spain,Female,28,6,126061.51,1,1,1,19199.61,0
12553,20037552,Manfrin,728,France,Male,30,6,72092.95,2,1,0,184118.73,0
12554,20037553,Ma,671,Spain,Female,25,10,0.0,1,1,0,157884.83,0
12555,20037554,Hansen,610,France,Male,37,5,0.0,2,1,0,87412.24,1
12556,20037555,Benson,529,Spain,Male,33,6,0.0,2,1,0,147913.56,0
12557,20037556,Ts'ui,732,France,Male,38,4,0.0,2,0,0,96734.46,1
12558,20037557,Huang,639,France,Male,32,5,69478.57,2,1,0,177431.59,1
12559,20037558,Chatfield,588,France,Male,26,5,74309.81,1,1,0,12847.61,0
12560,20037559,Glenny,712,France,Female,44,7,113657.41,2,1,1,179913.98,0
12561,20037560,Rice,696,France,Male,48,2,99824.45,1,1,1,176730.02,1
12562,20037561,Tien,850,Germany,Female,36,9,80922.75,1,1,1,188382.77,1
12563,20037562,Baddeley,713,Spain,Female,28,4,0.0,1,1,1,192660.55,1
12564,20037563,Rivers,535,Germany,Male,25,7,122917.69,1,1,1,131644.41,0
12565,20037564,Black,642,France,Female,71,6,63227.0,2,1,1,53172.02,0
12566,20037565,Maclean,830,France,Female,43,0,106396.48,1,1,1,23305.01,0
12567,20037566,Fang,566,Spain,Male,55,1,141252.18,2,0,1,136390.88,1
12568,20037567,K'ung,603,Spain,Female,42,3,117438.17,1,1,1,17974.08,0
12569,20037568,Estes,746,France,Male,54,1,101116.06,2,1,1,129333.69,0
12570,20037569,Chang,619,France,Male,36,2,102073.67,1,1,1,143681.83,0
12571,20037570,Onwughara,761,Spain,Male,49,8,0.0,1,1,0,120906.83,0
12572,20037571,Sinclair,697,Germany,Female,36,4,0.0,1,1,1,417.41,1
12573,20037572,Harding,735,Germany,Male,38,0,84315.02,2,1,1,185144.08,0
12574,20037573,White,623,Germany,Female,50,6,0.0,4,1,0,14721.8,0
12575,20037574,Uwaezuoke,553,France,Male,23,1,0.0,2,1,0,14187.78,0
12576,20037575,Ingrassia,602,Spain,Female,36,3,0.0,2,0,1,69244.24,0
12577,20037576,Su,644,Spain,Male,36,9,0.0,1,1,0,19244.58,0
12578,20037577,MacDevitt,632,France,Female,45,9,169025.83,1,1,1,199255.32,1
12579,20037578,Jefferies,589,Germany,Male,32,6,133313.34,1,0,0,31532.96,0
12580,20037579,Hilton,463,France,Female,38,1,81877.38,1,1,1,92144.09,1
12581,20037580,Hs?eh,652,France,Female,45,10,91132.18,1,1,0,68815.05,1
12582,20037581,Iheatu,791,France,Female,27,7,0.0,2,0,0,175295.89,1
12583,20037582,Ikenna,500,France,Female,35,0,116085.06,2,1,1,38830.72,1
12584,20037583,Howells,559,Spain,Male,32,10,113680.54,2,1,1,139435.12,0
12585,20037584,Ibezimako,850,Germany,Female,53,8,143262.04,2,1,1,27012.0,0
12586,20037585,Porter,773,Spain,Male,37,9,115142.9,1,1,1,38819.45,0
12587,20037586,Ahern,503,Germany,Female,36,3,100194.44,1,1,1,78436.36,0
12588,20037587,Istomin,452,Spain,Male,40,1,117738.81,2,1,1,167621.18,0
12589,20037588,Yu,726,Germany,Male,34,4,0.0,2,1,1,98586.14,0
12590,20037589,Nwabugwu,688,Germany,Female,39,5,107712.57,2,0,0,116692.8,1
12591,20037590,Ahern,785,Germany,Female,30,8,0.0,2,1,1,142223.94,0
12592,20037591,Riley,654,France,Female,48,7,108653.93,1,1,0,16874.92,0
12593,20037592,Chidimma,667,Germany,Female,19,3,86053.52,2,1,0,169781.45,0
12594,20037593,Lazareva,674,Germany,Male,42,7,0.0,1,1,1,11743.89,0
12595,20037594,Pettit,745,Spain,Male,42,3,81553.93,2,0,1,144808.37,1
12596,20037595,Cunningham,547,France,Male,28,3,156771.68,1,1,0,143706.18,1
12597,20037596,Wilkes,766,France,Male,20,7,68927.57,2,1,0,7820.78,0
12598,20037597,O'Sullivan,549,Spain,Female,33,8,205962.0,1,0,0,109296.18,0
12599,20037598,Wright,752,France,Female,39,3,0.0,1,1,0,72462.25,0
12600,20037599,McMillan,613,Spain,Male,42,5,103362.14,2,1,1,102472.9,0
12601,20037600,Chigbogu,644,Spain,Male,49,1,0.0,1,1,0,35521.63,1
12602,20037601,Oluchukwu,571,Germany,Female,24,2,0.0,2,0,0,19458.75,0
12603,20037602,Yeh,638,France,Male,53,2,106854.21,1,1,1,23881.62,0
12604,20037603,Allan,652,France,Male,38,1,0.0,2,1,1,186655.11,1
12605,20037604,Obialo,562,Spain,Male,37,7,0.0,1,1,0,141822.8,1
12606,20037605,Pisano,606,Spain,Male,33,4,139246.22,2,1,1,128052.29,0
12607,20037606,McGregor,607,Spain,Male,29,2,0.0,1,1,1,137001.1,0
12608,20037607,Chimezie,586,Germany,Female,29,2,0.0,2,1,1,195775.48,0
12609,20037608,Onwuemelie,635,Germany,Female,37,9,110827.49,1,1,1,155144.12,1
12610,20037609,Watts,752,Spain,Male,18,10,0.0,2,1,1,136330.26,1
12611,20037610,Hawkins,600,Germany,Male,38,3,72392.41,1,1,0,99537.68,1
12612,20037611,Kao,708,France,Male,39,7,0.0,1,1,1,69454.24,0
12613,20037612,Boyle,762,Spain,Female,40,4,85146.48,2,1,1,109135.11,0
12614,20037613,Yu,642,France,Male,39,2,197041.8,1,1,0,157486.1,1
12615,20037614,Sal,563,Germany,Male,28,8,152958.29,1,1,0,55054.48,0
12616,20037615,Savage,559,France,Male,41,5,0.0,2,1,1,65035.02,1
12617,20037616,Gray,600,Spain,Female,44,10,121418.62,1,1,0,71692.8,0
12618,20037617,Hsieh,763,France,Female,41,7,0.0,1,0,0,8236.78,0
12619,20037618,Ku,726,France,Male,33,5,0.0,1,1,0,60375.18,0
12620,20037619,Otutodilichukwu,590,Germany,Female,59,6,0.0,2,1,0,96405.88,0
12621,20037620,Greeves,441,Germany,Male,41,1,135979.01,2,1,0,71433.88,1
12622,20037621,Froggatt,614,Germany,Male,37,4,160515.37,1,1,1,107839.03,1
12623,20037622,Brock,719,Germany,Male,29,10,132667.17,1,1,1,188484.52,0
12624,20037623,Alaniz,718,Germany,Male,45,1,63492.94,1,1,1,181964.6,0
12625,20037624,Okwuadigbo,678,Spain,Female,45,4,146781.24,1,0,0,98348.66,0
12626,20037625,Northey,748,France,Male,36,2,98903.06,2,1,0,149503.54,0
12627,20037626,Sabbatini,685,Germany,Male,31,3,70657.61,1,1,1,169964.12,1
12628,20037627,Conway,613,France,Male,30,8,0.0,1,1,0,71333.44,1
12629,20037628,Henderson,842,France,Female,20,4,161525.96,2,0,0,155721.15,0
12630,20037629,Gray,715,Spain,Male,37,7,119741.77,2,1,0,149278.96,0
12631,20037630,Furneaux,539,Spain,Male,35,6,118028.35,2,1,1,17298.72,0
12632,20037631,Kirsova,703,Spain,Male,50,6,133245.52,1,1,0,175262.49,0
12633,20037632,Fanucci,826,France,Female,32,3,0.0,1,1,0,16966.73,1
12634,20037633,Onyekaozulu,751,Germany,Male,31,9,0.0,2,1,0,182059.28,0
12635,20037634,Williamson,576,France,Male,54,8,0.0,1,1,0,30165.06,0
12636,20037635,Parry,671,Germany,Female,34,5,148942.0,1,1,1,66013.27,0
12637,20037636,Liang,630,Spain,Female,48,4,110046.93,2,0,0,104703.96,0
12638,20037637,He,506,Spain,Female,44,9,85957.88,1,1,0,937.15,1
12639,20037638,Trevisani,709,Spain,Female,30,5,0.0,1,1,0,135034.57,0
12640,20037639,Scott,593,France,Male,44,1,114135.17,1,0,0,40062.29,1
12641,20037640,Izmailova,561,Germany,Female,30,3,0.0,1,1,1,159311.46,0
12642,20037641,Davies,625,France,Female,25,5,165969.26,2,0,0,84927.42,0
12643,20037642,Golubev,850,France,Male,29,4,0.0,1,0,1,47307.9,1
12644,20037643,Bluett,616,France,Female,41,9,0.0,1,0,0,16146.0,1
12645,20037644,Onyekachukwu,508,France,Male,29,8,100524.69,1,1,1,23598.23,0
12646,20037645,Harrington,647,Germany,Male,46,2,113522.64,1,1,0,19525.65,0
12647,20037646,Aksenov,623,Germany,Male,60,4,0.0,2,0,1,143049.72,1
12648,20037647,Moon,539,France,Male,31,0,0.0,2,0,1,72073.72,0
12649,20037648,Plascencia,637,France,Female,50,4,107316.09,2,1,0,49284.0,0
12650,20037649,Liao,629,Germany,Male,38,2,63438.91,1,0,1,166677.54,0
12651,20037650,Biryukova,827,France,Female,21,8,40488.76,2,1,0,102925.76,1
12652,20037651,Alekseyeva,616,France,Female,32,5,115888.04,1,0,0,121207.66,1
12653,20037652,Martin,523,France,Male,67,9,141751.82,1,0,0,77502.56,0
12654,20037653,Benson,722,Germany,Male,62,9,90022.85,2,0,0,187192.23,0
12655,20037654,Venables,526,France,Female,33,5,137963.07,2,1,0,150026.79,0
12656,20037655,Cran,679,Spain,Female,18,3,144705.87,1,0,1,158666.99,0
12657,20037656,Nelson,656,Spain,Male,35,2,115651.6,2,1,1,169037.84,0
12658,20037657,Oluchukwu,627,Germany,Female,23,2,160625.17,1,1,0,65720.92,0
12659,20037658,Roberts,506,Germany,Male,42,6,86350.87,2,1,1,180197.74,1
12660,20037659,Padovesi,794,France,Male,29,6,104308.77,1,1,1,131906.44,1
12661,20037660,Foxall,473,France,Female,37,6,104356.38,2,1,0,22487.45,1
12662,20037661,Miranda,535,France,Male,52,6,80927.56,1,1,0,53931.05,0
12663,20037662,Quinn,819,Germany,Female,22,8,121286.27,1,1,1,95957.09,0
12664,20037663,Hewitt,697,Spain,Male,72,10,123971.16,1,1,1,140759.03,0
12665,20037664,Lovely,738,France,Male,20,5,133537.1,1,0,1,47046.72,1
12666,20037665,Piazza,737,France,Male,56,9,95727.05,1,0,0,179436.6,0
12667,20037666,Maclean,583,France,Female,34,8,0.0,2,0,1,192154.66,1
12668,20037667,Chibuzo,816,Spain,Female,39,8,81210.72,1,1,1,61531.86,0
12669,20037668,Niu,524,France,Male,45,4,0.0,2,0,1,48161.18,0
12670,20037669,Kaeppel,589,France,Female,50,10,121342.24,2,1,1,46998.13,0
12671,20037670,Rahman,573,France,Male,19,4,163549.63,1,1,1,94274.72,0
12672,20037671,Castles,598,France,Female,40,8,82231.51,1,1,0,172363.52,0
12673,20037672,Onyekachukwu,645,Germany,Female,44,2,0.0,1,0,1,74836.34,0
12674,20037673,Onyemauchechukwu,589,Germany,Female,47,4,0.0,2,0,1,183171.47,0
12675,20037674,Golubev,612,France,Female,57,8,131996.66,2,0,1,149653.81,0
12676,20037675,Leason,541,Germany,Female,42,7,0.0,2,0,1,149457.81,0
12677,20037676,Walker,600,Germany,Male,36,2,0.0,1,0,1,177815.87,0
12678,20037677,Broadhurst,577,Germany,Female,44,6,123675.69,1,0,0,166720.28,1
12679,20037678,Chibueze,806,France,Male,51,6,159492.79,2,0,0,193362.99,1
12680,20037679,Calabresi,495,France,Female,51,1,126773.43,2,1,1,183536.24,1
12681,20037680,Hsia,506,France,Male,42,7,129974.79,1,0,1,75685.97,1
12682,20037681,Allingham,814,France,Male,40,9,153040.03,2,1,0,170705.53,0
12683,20037682,Ho,613,France,Male,33,4,80931.75,2,1,1,79134.78,0
12684,20037683,Reynolds,802,France,Male,43,5,89015.61,2,1,0,45261.47,0
12685,20037684,Lawrence,618,France,Male,35,0,82794.18,1,1,0,43486.73,1
12686,20037685,Horsfall,514,Spain,Male,44,7,138664.24,1,0,0,139469.11,0
12687,20037686,Udegbulam,638,Spain,Male,25,3,0.0,1,1,1,114709.13,0
12688,20037687,Leonard,573,Spain,Male,26,1,86459.8,2,0,0,197283.2,0
12689,20037688,Nebechukwu,627,France,Female,37,3,61319.63,3,1,1,104889.3,0
12690,20037689,Sidorov,618,Spain,Female,37,2,133161.95,1,0,0,22929.08,0
12691,20037690,Genovesi,626,France,Female,22,1,91115.76,1,1,1,153392.28,1
12692,20037691,Hooker,659,Germany,Female,43,2,145536.9,1,1,0,50404.72,0
12693,20037692,Brooks,718,Germany,Male,39,4,0.0,2,1,1,86460.28,0
12694,20037693,P'eng,633,Spain,Female,34,2,150555.83,1,1,1,95481.0,0
12695,20037694,K?,577,France,Male,27,10,132436.34,1,0,1,65612.12,1
12696,20037695,William,534,Germany,Female,26,10,143124.63,1,1,1,121189.3,1
12697,20037696,Ma,638,France,Female,48,4,72092.95,1,0,0,168469.65,0
12698,20037697,Blake,766,France,Male,38,5,0.0,2,0,0,69227.42,1
12699,20037698,Reid,724,Germany,Female,43,9,94464.81,2,0,0,93429.95,1
12700,20037699,Lu,644,France,Female,51,8,116318.23,1,0,0,148727.42,0
12701,20037700,Browne,727,Germany,Male,33,7,110777.26,2,1,1,187280.51,0
12702,20037701,Onwuatuegwu,723,Spain,Male,36,5,0.0,1,1,0,126592.01,0
12703,20037702,Reid,648,France,Female,44,6,0.0,1,1,1,196108.51,1
12704,20037703,Liu,546,France,Female,41,4,110407.44,2,1,0,124607.7,1
12705,20037704,Ifeatu,648,France,Male,42,7,130812.91,2,1,0,189727.12,0
12706,20037705,Mello,455,France,Male,63,3,0.0,2,1,1,86767.48,1
12707,20037706,Woods,836,France,Female,27,3,0.0,2,1,0,171344.09,0
12708,20037707,Ibeabuchi,632,France,Male,35,10,115101.5,1,1,0,30117.44,0
12709,20037708,Matthews,575,France,Male,48,6,92398.08,1,1,0,175398.34,0
12710,20037709,Onyemauchechukwu,645,France,Male,42,9,0.0,2,1,1,34827.43,1
12711,20037710,Sheets,648,France,Male,46,5,0.0,1,1,1,88391.29,0
12712,20037711,Milne,642,France,Male,43,7,116313.57,1,0,0,186438.86,0
12713,20037712,Wilson,706,Germany,Male,55,5,99340.83,2,0,1,79414.0,0
12714,20037713,McKay,755,France,Male,38,2,0.0,1,1,0,142377.69,0
12715,20037714,Hughes,827,Spain,Male,41,7,117738.81,2,1,1,151314.98,0
12716,20037715,Zinachukwudi,683,France,Female,33,6,0.0,1,1,1,152567.75,0
12717,20037716,Ledford,565,Spain,Male,43,0,170214.23,1,1,0,138399.67,0
12718,20037717,Degtyarev,569,Germany,Female,42,5,0.0,1,1,1,181893.31,0
12719,20037718,Uspenskaya,529,Germany,Male,52,4,107467.56,1,1,1,129392.75,1
12720,20037719,Ireland,535,Germany,Female,44,7,0.0,1,1,1,145796.49,1
12721,20037720,Oluchukwu,627,Germany,Female,23,2,160625.17,1,1,0,65720.92,1
12722,20037721,Chin,758,France,Female,37,1,125734.2,2,1,0,107961.11,0
12723,20037722,Maslov,620,France,Male,22,8,104783.81,2,0,0,18391.93,1
12724,20037723,Mancini,429,France,Male,29,10,121021.05,1,0,1,155639.76,0
12725,20037724,De Bernales,728,France,Female,56,7,0.0,2,0,1,161241.65,0
12726,20037725,Pepper,582,France,Female,42,5,88915.37,2,1,0,71672.86,0
12727,20037726,Gray,591,Germany,Male,33,1,190305.78,2,0,1,74898.8,0
12728,20037727,Fu,567,Germany,Male,31,9,99886.42,2,1,1,105152.17,0
12729,20037728,Nkemdilim,599,France,Female,24,2,0.0,2,1,0,146516.86,0
12730,20037729,Webb,750,Germany,Female,52,8,105918.1,1,1,0,155665.76,1
12731,20037730,Chatfield,677,France,Male,58,8,112528.65,1,1,1,171762.87,0
12732,20037731,Mao,670,France,Female,28,6,0.0,1,1,0,73018.74,1
12733,20037732,Enemuo,725,France,Male,25,5,0.0,1,1,1,9633.01,1
12734,20037733,Dolgorukova,576,France,Male,52,3,83600.24,1,1,0,3554.63,1
12735,20037734,Chiu,523,Germany,Male,47,8,0.0,2,0,0,30984.59,1
12736,20037735,Kazantseva,551,Germany,Female,33,8,108269.37,2,0,1,198516.2,0
12737,20037736,Chukwudi,710,Germany,Female,23,3,121303.77,2,1,0,91844.14,1
12738,20037737,Buckner,606,France,Female,46,8,0.0,1,0,0,30876.84,0
12739,20037738,Boan,705,France,Male,62,10,99816.46,1,1,1,72318.77,1
12740,20037739,Golibe,850,France,Male,31,9,126273.95,1,1,1,166720.28,0
12741,20037740,Chukwubuikem,530,Spain,Male,39,1,165350.61,2,1,0,167969.15,1
12742,20037741,O'Donnell,809,France,Male,41,0,115895.22,1,1,0,45214.04,0
12743,20037742,Giordano,614,Spain,Male,39,6,0.0,2,1,0,9308.1,1
12744,20037743,Calabrese,646,France,Male,50,2,0.0,2,1,0,113639.64,0
12745,20037744,Gordon,594,France,Female,55,6,163034.82,2,1,1,121440.8,1
12746,20037745,Sabbatini,549,Germany,Male,47,1,134603.88,2,1,1,197276.13,1
12747,20037746,Findlay,578,France,Female,44,9,0.0,1,0,0,79005.95,1
12748,20037747,Kapustin,525,France,Male,51,1,81947.76,2,1,0,30338.94,1
12749,20037748,Grave,683,France,Female,43,6,0.0,2,1,0,170764.08,0
12750,20037749,Schnaars,793,Spain,Male,52,9,99462.8,1,1,0,170034.95,1
12751,20037750,Chiang,688,Spain,Male,41,8,113220.2,1,1,1,159677.46,1
12752,20037751,Ross-Watt,684,France,Female,32,3,0.0,2,0,1,133122.62,0
12753,20037752,Bellucci,681,Spain,Male,23,7,95452.89,1,0,1,119446.64,0
12754,20037753,Moreno,699,France,Female,40,7,0.0,1,1,0,193437.89,0
12755,20037754,Iloerika,538,France,Female,38,2,91835.16,2,0,0,66463.62,1
12756,20037755,Hardy,647,France,Male,33,2,124513.66,2,0,0,28601.68,1
12757,20037756,Ross,580,France,Female,31,7,0.0,2,1,0,2919.21,0
12758,20037757,Todd,716,Spain,Male,50,1,161993.89,2,1,0,49672.01,0
12759,20037758,Toscano,663,France,Female,22,1,111063.73,2,1,1,30607.11,1
12760,20037759,Anderson,741,France,Female,35,6,124119.54,2,1,1,34121.81,0
12761,20037760,Streeten,793,France,Male,49,7,0.0,2,0,1,48131.92,0
12762,20037761,Fyodorova,581,France,Male,40,5,162888.73,2,1,0,14546.76,0
12763,20037762,Yeh,671,Spain,Male,37,4,0.0,2,1,0,25289.23,0
12764,20037763,Ross,504,Spain,Female,30,7,0.0,1,0,0,58652.23,0
12765,20037764,Trouette,703,Spain,Female,30,5,95231.91,1,1,0,197861.16,0
12766,20037765,Oliver,703,Spain,Male,58,3,124730.26,2,1,1,135034.57,0
12767,20037766,Ankudinov,530,Germany,Female,57,1,0.0,2,1,1,4700.66,1
12768,20037767,Swinton,664,Spain,Male,35,1,0.0,1,1,1,170621.55,1
12769,20037768,Milani,538,France,Male,38,8,138992.48,2,1,0,94993.04,1
12770,20037769,Evseev,633,France,Male,18,1,112773.73,2,1,1,20670.1,0
12771,20037770,Rossi,495,France,Male,47,8,0.0,2,0,0,48673.18,0
12772,20037771,Chao,482,Germany,Female,34,6,0.0,1,1,0,116971.05,1
12773,20037772,Scott,693,France,Male,44,8,0.0,1,1,1,84133.48,0
12774,20037773,Ulyanov,557,Spain,Female,37,7,113257.2,1,1,0,179093.26,0
12775,20037774,Yeh,474,France,Male,18,8,136674.51,2,1,1,145338.61,0
12776,20037775,Davide,787,Germany,Male,47,10,178755.84,2,1,0,41176.6,1
12777,20037776,Hao,842,Germany,Female,34,1,168190.33,1,1,0,83681.97,0
12778,20037777,Nikitina,805,Germany,Female,55,7,118520.41,2,0,1,150452.88,0
12779,20037778,Norris,769,Germany,Female,47,1,131769.04,2,0,0,93165.34,0
12780,20037779,Milne,763,Germany,Female,28,10,146587.3,2,1,1,112664.24,1
12781,20037780,Lord,588,France,Female,24,9,132615.73,1,0,0,112979.6,0
12782,20037781,Saunders,850,France,Female,31,6,67816.72,1,1,0,149401.33,1
12783,20037782,Mai,591,France,Female,51,8,0.0,1,1,1,18255.51,1
12784,20037783,Smith,741,France,Male,41,7,89437.03,2,1,1,134110.93,0
12785,20037784,Threatt,697,France,Male,44,1,113488.68,2,1,1,126812.85,0
12786,20037785,Pavlova,636,France,Male,32,6,106250.72,2,0,0,59061.25,0
12787,20037786,Ko,543,Germany,Female,41,3,122034.4,2,0,1,31613.35,1
12788,20037787,Patrick,665,Spain,Male,24,1,0.0,1,0,0,137254.55,0
12789,20037788,Vincent,484,Germany,Female,28,2,125739.26,2,1,1,159403.68,0
12790,20037789,DeRose,692,Germany,Female,54,8,91415.76,1,1,0,170528.63,0
12791,20037790,Zubarev,557,Germany,Female,45,9,125406.58,2,1,0,49954.79,1
12792,20037791,Krawczyk,699,Spain,Male,62,9,0.0,2,1,1,4225.11,1
12793,20037792,Thynne,604,France,Female,36,9,0.0,2,0,1,177655.68,0
12794,20037793,Chuang,712,Spain,Female,62,2,167878.5,2,1,0,124226.16,1
12795,20037794,H?,604,Spain,Male,43,7,177657.35,2,1,1,79366.98,0
12796,20037795,Parry,535,Spain,Male,45,9,0.0,2,1,1,128246.81,1
12797,20037796,Begg,680,France,Male,47,8,175111.11,1,1,1,42763.12,0
12798,20037797,Ifeajuna,643,France,Female,24,1,74623.5,2,0,0,54947.51,1
12799,20037798,Ma,680,Germany,Male,45,5,130428.78,2,1,0,171995.34,0
12800,20037799,Denisov,726,France,Male,52,7,121172.97,1,1,1,39351.64,0
12801,20037800,Maclean,521,Germany,Female,50,2,144637.86,2,1,0,8214.46,0
12802,20037801,Zetticci,785,Spain,Male,25,2,84009.47,1,1,0,168184.62,0
12803,20037802,Napolitani,629,Germany,Female,37,10,114756.14,1,1,1,81723.8,1
12804,20037803,Johnston,714,France,Female,42,1,99816.46,1,1,1,145894.9,1
12805,20037804,Root,620,France,Female,52,5,0.0,1,0,1,85411.01,1
12806,20037805,Byrne,617,Germany,Male,35,9,89939.62,2,0,0,162719.69,0
12807,20037806,Balashov,725,France,Male,41,8,95022.57,2,1,1,144496.07,1
12808,20037807,Finch,765,Germany,Male,36,2,100946.71,1,0,1,37898.91,0
12809,20037808,Lavrentiev,590,France,Female,44,1,0.0,2,1,0,116973.48,1
12810,20037809,Romilly,697,France,Female,41,7,0.0,2,1,1,78310.04,1
12811,20037810,Sagese,718,Spain,Male,37,3,105420.18,2,1,0,69052.87,0
12812,20037811,Landry,692,France,Female,48,8,0.0,2,0,1,89368.59,0
12813,20037812,De Neeve,705,Spain,Male,39,5,125685.79,1,0,1,54132.93,0
12814,20037813,Houghton,732,France,Male,38,2,103804.97,1,1,0,54914.92,0
12815,20037814,Eberechukwu,565,Germany,Male,52,3,105489.31,1,1,0,157378.5,0
12816,20037815,Onyemauchechukwu,607,Spain,Male,46,4,118274.71,1,1,1,142538.31,0
12817,20037816,Sal,787,Spain,Male,29,0,109632.85,2,1,0,155061.97,0
12818,20037817,Ifeanacho,646,France,Male,38,6,128362.59,2,1,1,172646.88,0
12819,20037818,Koehler,715,France,Male,44,9,0.0,1,0,0,132730.07,0
12820,20037819,Chuang,491,Germany,Male,36,1,139840.36,2,1,0,58974.0,0
12821,20037820,Tsou,466,France,Male,20,5,112372.96,1,0,0,937.15,0
12822,20037821,De Bernales,728,France,Female,56,7,0.0,2,0,1,161241.65,0
12823,20037822,MacDonald,685,Germany,Female,54,1,0.0,2,1,0,175722.31,0
12824,20037823,McKenzie,637,France,Male,43,10,115451.05,2,1,1,116141.72,0
12825,20037824,Tien,646,Spain,Male,35,2,118129.87,1,1,0,147693.92,0
12826,20037825,Rizzo,682,France,Female,31,9,0.0,1,1,0,126241.4,0
12827,20037826,Lei,714,Germany,Female,48,8,0.0,1,1,1,169952.82,0
12828,20037827,Pirogova,380,Germany,Female,18,3,127864.26,1,1,0,160593.41,0
12829,20037828,Norman,543,Germany,Female,44,3,145731.83,1,1,1,83594.51,0
12830,20037829,Parkes,649,France,Male,55,2,0.0,2,1,0,111421.77,1
12831,20037830,Moretti,556,Germany,Male,32,9,0.0,1,1,1,63082.88,0
12832,20037831,De Luca,686,Spain,Female,46,4,111835.94,1,1,1,89123.99,0
12833,20037832,Volkova,739,France,Female,42,8,0.0,3,0,0,173837.54,1
12834,20037833,Lloyd,712,Spain,Male,35,6,118962.58,1,1,0,77349.92,1
12835,20037834,James,709,France,Female,23,4,62092.9,3,1,0,133995.59,0
12836,20037835,Yudina,790,Germany,Male,25,2,0.0,1,1,0,93568.77,0
12837,20037836,Hurst,698,France,Female,39,7,122304.65,1,1,1,121451.21,1
12838,20037837,Maclean,582,France,Male,37,3,0.0,2,1,0,65219.85,0
12839,20037838,Sinclair,825,France,Female,42,6,124348.38,1,1,0,48644.94,1
12840,20037839,Ko,783,France,Female,35,3,0.0,1,1,0,28861.69,0
12841,20037840,Chimaraoke,572,France,Female,34,4,0.0,1,1,1,144995.33,1
12842,20037841,Shah,553,France,Female,32,4,128135.99,1,0,1,95957.09,1
12843,20037842,Sidorova,583,France,Female,39,4,134140.68,2,1,0,29135.89,1
12844,20037843,Wentcher,608,Germany,Female,24,9,0.0,2,0,1,46562.02,0
12845,20037844,Chuang,584,Germany,Male,42,8,0.0,1,1,1,26912.34,0
12846,20037845,Bermudez,712,France,Female,39,6,127146.68,1,1,1,54342.83,0
12847,20037846,Robertson,850,France,Female,27,1,159316.64,1,1,1,23974.85,0
12848,20037847,Hao,685,France,Female,51,0,0.0,2,0,1,94433.08,0
12849,20037848,Anayolisa,732,France,Male,43,2,126776.3,2,1,0,61164.45,0
12850,20037849,Milani,538,France,Male,38,8,138992.48,2,1,0,94993.04,1
12851,20037850,Romani,618,France,Male,68,3,125163.62,2,0,1,144494.94,1
12852,20037851,Reyes,658,France,Male,42,0,107569.96,1,1,1,48606.71,0
12853,20037852,Hsing,606,Spain,Male,37,1,78535.25,1,1,0,186775.25,1
12854,20037853,Chidumaga,600,Spain,Female,18,7,134599.33,1,0,1,72306.07,1
12855,20037854,McGregor,848,France,Male,44,8,0.0,2,1,1,24156.03,0
12856,20037855,Flannagan,689,France,Male,55,4,0.0,2,1,1,97677.52,1
12857,20037856,Cox,445,Spain,Male,37,9,123601.56,1,1,0,110520.48,0
12858,20037857,Bogdanov,734,France,Female,42,1,139914.27,2,0,1,127187.04,0
12859,20037858,Seleznyova,583,Germany,Male,34,5,0.0,1,1,0,198926.36,0
